0.52597,0.52254
0.52925,0.52956
0.53258,0.53658
0.53593,0.54362
0.53932,0.55065
0.54275,0.5577
0.54621,0.56475
0.54971,0.57181
0.55324,0.57888
0.55681,0.58596
0.56041,0.59304
0.56405,0.60013
0.56772,0.60722
0.57143,0.61433
0.57517,0.62144
0.57895,0.62856
0.58276,0.63568
0.58661,0.64281
0.5905,0.64995
0.59441,0.6571
0.59837,0.66425
0.60236,0.67141
0.60638,0.67858
0.61044,0.68575
0.61453,0.69293
0.61866,0.70012
0.62282,0.70732
0.62702,0.71452
0.63125,0.72173
0.63552,0.72894
0.63982,0.73617
0.64416,0.7434
0.64853,0.75063
0.65294,0.75788
0.65738,0.76513
0.66186,0.77238
0.66637,0.77965
0.67092,0.78692
0.6755,0.79419
0.68011,0.80148
0.68477,0.80877
0.68945,0.81606
0.69417,0.82337
0.69893,0.83068
0.70372,0.838
0.70854,0.84532
0.7134,0.85265
0.7183,0.85999
0.72323,0.86733
0.72819,0.87468
0.73319,0.88204
0.73823,0.8894
0.74329,0.89677
0.7484,0.90415
0.75353,0.91153
0.75871,0.91892
0.76391,0.92632
0.76916,0.93372
0.77443,0.94113
0.77974,0.94854
0.78509,0.95596
0.79047,0.96339
0.79588,0.97083
0.80133,0.97827
0.80682,0.98571
0.81233,0.99317
0.81789,1.0006
0.82347,1.0081
0.8291,1.0156
0.83475,1.023
0.84044,1.0305
0.84617,1.038
0.85193,1.0455
0.85772,1.053
0.86355,1.0605
0.86942,1.068
0.87531,1.0756
0.88124,1.0831
0.88721,1.0906
0.89321,1.0982
0.89925,1.1057
0.90532,1.1133
0.91142,1.1208
0.91756,1.1284
0.92373,1.136
0.92994,1.1435
0.93618,1.1511
0.94245,1.1587
0.94876,1.1663
0.95511,1.1739
0.96148,1.1815
0.9679,1.1891
0.97434,1.1967
0.98082,1.2044
0.98734,1.212
0.99389,1.2196
1.0005,1.2273
1.0071,1.2349
1.0137,1.2426
1.0204,1.2502
1.0271,1.2579
1.0339,1.2655
1.0407,1.2732
1.0475,1.2809
1.0544,1.2886
1.0612,1.2963
1.0682,1.304
1.0751,1.3117
1.0821,1.3194
1.0891,1.3271
1.0962,1.3348
1.1033,1.3426
1.1104,1.3503
1.1176,1.358
1.1248,1.3658
1.132,1.3735
1.1393,1.3813
1.1466,1.389
1.1539,1.3968
1.1613,1.4046
1.1687,1.4123
1.1761,1.4201
1.1836,1.4279
1.1911,1.4357
1.1986,1.4435
1.2062,1.4513
1.2138,1.4591
1.2214,1.4669
1.2291,1.4747
1.2368,1.4825
1.2445,1.4904
1.2523,1.4982
1.2601,1.506
1.2679,1.5139
1.2758,1.5217
1.2837,1.5296
1.2916,1.5375
1.2996,1.5453
1.3076,1.5532
1.3156,1.5611
1.3237,1.5689
1.3318,1.5768
1.3399,1.5847
1.3481,1.5926
1.3563,1.6005
1.3645,1.6084
1.3728,1.6163
1.3811,1.6242
1.3894,1.6322
1.3978,1.6401
1.4062,1.648
1.4146,1.6559
1.4231,1.6639
1.4316,1.6718
1.4402,1.6798
1.4487,1.6877
1.4573,1.6957
1.466,1.7036
1.4746,1.7116
1.4833,1.7196
1.4921,1.7276
1.5008,1.7355
1.5096,1.7435
1.5185,1.7515
1.5273,1.7595
1.5362,1.7675
1.5452,1.7755
1.5541,1.7835
1.5631,1.7915
1.5722,1.7996
1.5812,1.8076
1.5903,1.8156
1.5994,1.8236
1.6086,1.8317
1.6178,1.8397
1.627,1.8478
1.6363,1.8558
1.6456,1.8639
1.6549,1.8719
1.6643,1.88
1.6737,1.8881
1.6831,1.8961
1.6925,1.9042
1.702,1.9123
1.7116,1.9204
1.7211,1.9285
1.7307,1.9366
1.7403,1.9446
1.75,1.9528
1.7597,1.9609
1.7694,1.969
1.7791,1.9771
1.7889,1.9852
1.7987,1.9933
1.8086,2.0014
1.8184,2.0096
1.8284,2.0177
1.8383,2.0259
1.8483,2.034
1.8583,2.0421
1.8683,2.0503
1.8784,2.0584
1.8885,2.0666
1.8986,2.0748
1.9088,2.0829
1.919,2.0911
1.9292,2.0993
1.9395,2.1075
1.9498,2.1156
1.9601,2.1238
1.9705,2.132
1.9809,2.1402
1.9913,2.1484
2.0018,2.1566
2.0123,2.1648
2.0228,2.173
2.0333,2.1812
2.0439,2.1895
2.0545,2.1977
2.0652,2.2059
2.0759,2.2141
2.0866,2.2224
2.0973,2.2306
2.1081,2.2388
2.1189,2.2471
2.1298,2.2553
2.1406,2.2636
2.1515,2.2718
2.1625,2.2801
2.1734,2.2883
2.1844,2.2966
2.1955,2.3049
2.2065,2.3131
2.2176,2.3214
2.2287,2.3297
2.2399,2.338
2.2511,2.3462
2.2623,2.3545
2.2735,2.3628
2.2848,2.3711
2.2961,2.3794
2.3075,2.3877
2.3189,2.396
2.3303,2.4043
2.3417,2.4126
2.3532,2.4209
2.3647,2.4292
2.3762,2.4376
2.3878,2.4459
2.3993,2.4542
2.411,2.4625
2.4226,2.4709
2.4343,2.4792
2.446,2.4875
2.4578,2.4959
2.4696,2.5042
2.4814,2.5126
2.4932,2.5209
2.5051,2.5293
2.517,2.5376
2.5289,2.546
2.5409,2.5544
2.5529,2.5627
2.5649,2.5711
2.5769,2.5795
2.589,2.5878
2.6011,2.5962
2.6133,2.6046
2.6255,2.613
2.6377,2.6213
2.6499,2.6297
2.6622,2.6381
2.6745,2.6465
2.6868,2.6549
2.6992,2.6633
2.7116,2.6717
2.724,2.6801
2.7365,2.6885
2.7489,2.6969
2.7614,2.7053
2.774,2.7137
2.7866,2.7222
2.7992,2.7306
2.8118,2.739
2.8245,2.7474
2.8372,2.7558
2.8499,2.7643
2.8626,2.7727
2.8754,2.7811
2.8882,2.7896
2.9011,2.798
2.914,2.8064
2.9269,2.8149
2.9398,2.8233
2.9528,2.8318
2.9658,2.8402
2.9788,2.8487
2.9918,2.8571
3.0049,2.8656
3.018,2.874
3.0312,2.8825
3.0443,2.891
3.0575,2.8994
3.0708,2.9079
3.084,2.9164
3.0973,2.9248
3.1107,2.9333
3.124,2.9418
3.1374,2.9503
3.1508,2.9587
3.1642,2.9672
3.1777,2.9757
3.1912,2.9842
3.2047,2.9927
3.2183,3.0012
3.2319,3.0097
3.2455,3.0181
3.2591,3.0266
3.2728,3.0351
3.2865,3.0436
3.3002,3.0521
3.314,3.0606
3.3278,3.0691
3.3416,3.0776
3.3554,3.0861
3.3693,3.0947
3.3832,3.1032
3.3972,3.1117
3.4111,3.1202
3.4251,3.1287
3.4391,3.1372
3.4532,3.1457
3.4673,3.1543
3.4814,3.1628
3.4955,3.1713
3.5097,3.1798
3.5239,3.1884
3.5381,3.1969
3.5523,3.2054
3.5666,3.2139
3.5809,3.2225
3.5953,3.231
3.6096,3.2395
3.624,3.2481
3.6384,3.2566
3.6529,3.2652
3.6674,3.2737
3.6819,3.2822
3.6964,3.2908
3.711,3.2993
3.7256,3.3079
3.7402,3.3164
3.7548,3.325
3.7695,3.3335
3.7842,3.3421
3.7989,3.3506
3.8137,3.3592
3.8285,3.3677
3.8433,3.3763
3.8581,3.3848
3.873,3.3934
3.8879,3.402
3.9028,3.4105
3.9178,3.4191
3.9328,3.4276
3.9478,3.4362
3.9628,3.4448
3.9779,3.4533
3.993,3.4619
4.0081,3.4705
4.0232,3.479
4.0384,3.4876
4.0536,3.4962
4.0688,3.5047
4.0841,3.5133
4.0994,3.5219
4.1147,3.5304
4.13,3.539
4.1454,3.5476
4.1608,3.5562
4.1762,3.5647
4.1917,3.5733
4.2071,3.5819
4.2226,3.5905
4.2382,3.599
4.2537,3.6076
4.2693,3.6162
4.2849,3.6248
4.3006,3.6334
4.3162,3.6419
4.3319,3.6505
4.3476,3.6591
4.3634,3.6677
4.3792,3.6763
4.395,3.6848
4.4108,3.6934
4.4266,3.702
4.4425,3.7106
4.4584,3.7192
4.4744,3.7278
4.4903,3.7363
4.5063,3.7449
4.5223,3.7535
4.5383,3.7621
4.5544,3.7707
4.5705,3.7793
4.5866,3.7879
4.6028,3.7964
4.6189,3.805
4.6351,3.8136
4.6513,3.8222
4.6676,3.8308
4.6839,3.8394
4.7002,3.848
4.7165,3.8566
4.7328,3.8651
4.7492,3.8737
4.7656,3.8823
4.7821,3.8909
4.7985,3.8995
4.815,3.9081
4.8315,3.9167
4.848,3.9253
4.8646,3.9338
4.8812,3.9424
4.8978,3.951
4.9144,3.9596
4.9311,3.9682
4.9478,3.9768
4.9645,3.9854
4.9812,3.9939
4.998,4.0025
5.0148,4.0111
5.0316,4.0197
5.0484,4.0283
5.0653,4.0369
5.0822,4.0454
5.0991,4.054
5.116,4.0626
5.133,4.0712
5.15,4.0798
5.167,4.0884
5.1841,4.0969
5.2011,4.1055
5.2182,4.1141
5.2353,4.1227
5.2525,4.1313
5.2696,4.1398
5.2868,4.1484
5.304,4.157
5.3213,4.1656
5.3385,4.1741
5.3558,4.1827
5.3731,4.1913
5.3905,4.1999
5.4078,4.2084
5.4252,4.217
5.4426,4.2256
5.4601,4.2342
5.4775,4.2427
5.495,4.2513
5.5125,4.2599
5.5301,4.2684
5.5476,4.277
5.5652,4.2856
5.5828,4.2941
5.6004,4.3027
5.6181,4.3113
5.6358,4.3198
5.6535,4.3284
5.6712,4.3369
5.6889,4.3455
5.7067,4.3541
5.7245,4.3626
5.7423,4.3712
5.7602,4.3797
5.778,4.3883
5.7959,4.3968
5.8139,4.4054
5.8318,4.4139
5.8498,4.4225
5.8677,4.431
5.8858,4.4396
5.9038,4.4481
5.9218,4.4567
5.9399,4.4652
5.958,4.4738
5.9762,4.4823
5.9943,4.4908
6.0125,4.4994
6.0307,4.5079
6.0489,4.5165
6.0671,4.525
6.0854,4.5335
6.1037,4.542
6.122,4.5506
6.1403,4.5591
6.1587,4.5676
6.1771,4.5762
6.1955,4.5847
6.2139,4.5932
6.2324,4.6017
6.2508,4.6102
6.2693,4.6188
6.2878,4.6273
6.3064,4.6358
6.3249,4.6443
6.3435,4.6528
6.3621,4.6613
6.3808,4.6698
6.3994,4.6783
6.4181,4.6868
6.4368,4.6953
6.4555,4.7038
6.4742,4.7123
6.493,4.7208
6.5118,4.7293
6.5306,4.7378
6.5494,4.7463
6.5683,4.7548
6.5871,4.7633
6.606,4.7718
6.625,4.7803
6.6439,4.7887
6.6629,4.7972
6.6818,4.8057
6.7008,4.8142
6.7199,4.8226
6.7389,4.8311
6.758,4.8396
6.7771,4.848
6.7962,4.8565
6.8153,4.865
6.8345,4.8734
6.8536,4.8819
6.8728,4.8903
6.8921,4.8988
6.9113,4.9073
6.9306,4.9157
6.9498,4.9241
6.9691,4.9326
6.9885,4.941
7.0078,4.9495
7.0272,4.9579
7.0466,4.9663
7.066,4.9748
7.0854,4.9832
7.1049,4.9916
7.1243,5.0001
7.1438,5.0085
7.1633,5.0169
7.1829,5.0253
7.2024,5.0337
7.222,5.0422
7.2416,5.0506
7.2612,5.059
7.2808,5.0674
7.3005,5.0758
7.3202,5.0842
7.3399,5.0926
7.3596,5.101
7.3793,5.1094
7.3991,5.1178
7.4188,5.1261
7.4386,5.1345
7.4585,5.1429
7.4783,5.1513
7.4982,5.1597
7.518,5.168
7.5379,5.1764
7.5578,5.1848
7.5778,5.1931
7.5977,5.2015
7.6177,5.2099
7.6377,5.2182
7.6577,5.2266
7.6778,5.2349
7.6978,5.2433
7.7179,5.2516
7.738,5.2599
7.7581,5.2683
7.7782,5.2766
7.7984,5.2849
7.8185,5.2933
7.8387,5.3016
7.8589,5.3099
7.8792,5.3182
7.8994,5.3266
7.9197,5.3349
7.94,5.3432
7.9603,5.3515
7.9806,5.3598
8.0009,5.3681
8.0213,5.3764
8.0417,5.3847
8.0621,5.393
8.0825,5.4013
8.1029,5.4095
8.1234,5.4178
8.1439,5.4261
8.1644,5.4344
8.1849,5.4426
8.2054,5.4509
8.2259,5.4592
8.2465,5.4674
8.2671,5.4757
8.2877,5.4839
8.3083,5.4922
8.3289,5.5004
8.3496,5.5087
8.3703,5.5169
8.391,5.5252
8.4117,5.5334
8.4324,5.5416
8.4531,5.5498
8.4739,5.5581
8.4947,5.5663
8.5155,5.5745
8.5363,5.5827
8.5571,5.5909
8.578,5.5991
8.5989,5.6073
8.6198,5.6155
8.6407,5.6237
8.6616,5.6319
8.6825,5.6401
8.7035,5.6482
8.7244,5.6564
8.7454,5.6646
8.7664,5.6727
8.7875,5.6809
8.8085,5.6891
8.8296,5.6972
8.8507,5.7054
8.8717,5.7135
8.8929,5.7217
8.914,5.7298
8.9351,5.7379
8.9563,5.7461
8.9775,5.7542
8.9987,5.7623
9.0199,5.7704
9.0411,5.7786
9.0623,5.7867
9.0836,5.7948
9.1049,5.8029
9.1262,5.811
9.1475,5.8191
9.1688,5.8272
9.1902,5.8352
9.2115,5.8433
9.2329,5.8514
9.2543,5.8595
9.2757,5.8675
9.2971,5.8756
9.3186,5.8837
9.34,5.8917
9.3615,5.8998
9.383,5.9078
9.4045,5.9158
9.426,5.9239
9.4475,5.9319
9.4691,5.9399
9.4906,5.948
9.5122,5.956
9.5338,5.964
9.5554,5.972
9.5771,5.98
9.5987,5.988
9.6204,5.996
9.642,6.004
9.6637,6.012
9.6854,6.02
9.7071,6.028
9.7289,6.0359
9.7506,6.0439
9.7724,6.0519
9.7942,6.0598
9.816,6.0678
9.8378,6.0757
9.8596,6.0837
9.8814,6.0916
9.9033,6.0995
9.9252,6.1075
9.947,6.1154
9.9689,6.1233
9.9908,6.1312
10.013,6.1391
10.035,6.147
10.057,6.1549
10.079,6.1628
10.101,6.1707
10.123,6.1786
10.145,6.1865
10.167,6.1944
10.189,6.2022
10.211,6.2101
10.233,6.218
10.255,6.2258
10.277,6.2337
10.299,6.2415
10.321,6.2493
10.343,6.2572
10.366,6.265
10.388,6.2728
10.41,6.2807
10.432,6.2885
10.454,6.2963
10.476,6.3041
10.499,6.3119
10.521,6.3197
10.543,6.3274
10.565,6.3352
10.588,6.343
10.61,6.3508
10.632,6.3585
10.655,6.3663
10.677,6.3741
10.699,6.3818
10.722,6.3895
10.744,6.3973
10.767,6.405
10.789,6.4127
10.811,6.4205
10.834,6.4282
10.856,6.4359
10.879,6.4436
10.901,6.4513
10.924,6.459
10.946,6.4667
10.969,6.4744
10.991,6.482
11.014,6.4897
11.036,6.4974
11.059,6.505
11.081,6.5127
11.104,6.5203
11.126,6.528
11.149,6.5356
11.172,6.5432
11.194,6.5509
11.217,6.5585
11.24,6.5661
11.262,6.5737
11.285,6.5813
11.308,6.5889
11.33,6.5965
11.353,6.6041
11.376,6.6116
11.398,6.6192
11.421,6.6268
11.444,6.6343
11.467,6.6419
11.489,6.6494
11.512,6.657
11.535,6.6645
11.558,6.672
11.581,6.6796
11.603,6.6871
11.626,6.6946
11.649,6.7021
11.672,6.7096
11.695,6.7171
11.718,6.7246
11.741,6.732
11.764,6.7395
11.787,6.747
11.809,6.7544
11.832,6.7619
11.855,6.7693
11.878,6.7768
11.901,6.7842
11.924,6.7916
11.947,6.7991
11.97,6.8065
11.993,6.8139
12.016,6.8213
12.039,6.8287
12.062,6.8361
12.085,6.8435
12.108,6.8508
12.131,6.8582
12.155,6.8656
12.178,6.8729
12.201,6.8803
12.224,6.8876
12.247,6.895
12.27,6.9023
12.293,6.9096
12.316,6.9169
12.34,6.9243
12.363,6.9316
12.386,6.9389
12.409,6.9461
12.432,6.9534
12.455,6.9607
12.479,6.968
12.502,6.9752
12.525,6.9825
12.548,6.9898
12.572,6.997
12.595,7.0042
12.618,7.0115
12.641,7.0187
12.665,7.0259
12.688,7.0331
12.711,7.0403
12.735,7.0475
12.758,7.0547
12.781,7.0619
12.805,7.0691
12.828,7.0762
12.851,7.0834
12.875,7.0905
12.898,7.0977
12.921,7.1048
12.945,7.112
12.968,7.1191
12.991,7.1262
13.015,7.1333
13.038,7.1404
13.062,7.1475
13.085,7.1546
13.109,7.1617
13.132,7.1688
13.155,7.1758
13.179,7.1829
13.202,7.19
13.226,7.197
13.249,7.204
13.273,7.2111
13.296,7.2181
13.32,7.2251
13.343,7.2321
13.367,7.2391
13.39,7.2461
13.414,7.2531
13.437,7.2601
13.461,7.2671
13.485,7.274
13.508,7.281
13.532,7.2879
13.555,7.2949
13.579,7.3018
13.602,7.3088
13.626,7.3157
13.65,7.3226
13.673,7.3295
13.697,7.3364
13.72,7.3433
13.744,7.3502
13.768,7.357
13.791,7.3639
13.815,7.3708
13.839,7.3776
13.862,7.3845
13.886,7.3913
13.91,7.3981
13.933,7.405
13.957,7.4118
13.981,7.4186
14.004,7.4254
14.028,7.4322
14.052,7.439
14.075,7.4457
14.099,7.4525
14.123,7.4593
14.147,7.466
14.17,7.4728
14.194,7.4795
14.218,7.4862
14.242,7.4929
14.265,7.4997
14.289,7.5064
14.313,7.5131
14.337,7.5198
14.36,7.5264
14.384,7.5331
14.408,7.5398
14.432,7.5464
14.455,7.5531
14.479,7.5597
14.503,7.5664
14.527,7.573
14.551,7.5796
14.575,7.5862
14.598,7.5928
14.622,7.5994
14.646,7.606
14.67,7.6126
14.694,7.6191
14.717,7.6257
14.741,7.6322
14.765,7.6388
14.789,7.6453
14.813,7.6518
14.837,7.6584
14.861,7.6649
14.884,7.6714
14.908,7.6779
14.932,7.6844
14.956,7.6908
14.98,7.6973
15,7.7038
15,7.7102
15,7.7167
15,7.7231
15,7.7295
15,7.7359
15,7.7424
15,7.7488
15,7.7551
15,7.7615
15,7.7679
15,7.7743
15,7.7806
15,7.787
15,7.7933
15,7.7997
15,7.806
15,7.8123
15,7.8186
15,7.8249
15,7.8312
15,7.8375
15,7.8438
15,7.85
15,7.8563
15,7.8625
15,7.8688
15,7.875
15,7.8812
15,7.8874
15,7.8936
15,7.8998
15,7.906
15,7.9122
15,7.9184
15,7.9245
15,7.9307
15,7.9368
15,7.9429
15,7.9491
15,7.9552
15,7.9613
15,7.9674
15,7.9735
15,7.9796
15,7.9856
15,7.9917
15,7.9977
15,8.0038
15,8.0098
15,8.0158
15,8.0219
15,8.0279
15,8.0339
15,8.0398
15,8.0458
15,8.0518
15,8.0578
15,8.0637
15,8.0697
15,8.0756
15,8.0815
15,8.0874
15,8.0933
15,8.0992
15,8.1051
15,8.111
15,8.1169
15,8.1227
15,8.1286
15,8.1344
15,8.1403
15,8.1461
15,8.1519
15,8.1577
15,8.1635
15,8.1693
15,8.1751
15,8.1808
15,8.1866
15,8.1923
15,8.1981
15,8.2038
15,8.2095
15,8.2152
15,8.2209
15,8.2266
15,8.2323
15,8.238
15,8.2436
15,8.2493
15,8.2549
15,8.2606
15,8.2662
15,8.2718
15,8.2774
15,8.283
15,8.2886
15,8.2942
15,8.2997
15,8.3053
15,8.3108
15,8.3164
15,8.3219
15,8.3274
15,8.3329
15,8.3384
15,8.3439
15,8.3494
15,8.3549
15,8.3603
15,8.3658
15,8.3712
15,8.3766
15,8.3821
15,8.3875
15,8.3929
15,8.3983
15,8.4037
15,8.409
15,8.4144
15,8.4197
15,8.4251
15,8.4304
15,8.4357
15,8.441
15,8.4463
15,8.4516
15,8.4569
15,8.4622
15,8.4674
15,8.4727
15,8.4779
15,8.4832
15,8.4884
15,8.4936
15,8.4988
15,8.504
15,8.5092
15,8.5143
15,8.5195
15,8.5247
15,8.5298
15,8.5349
15,8.54
15,8.5452
15,8.5503
15,8.5553
15,8.5604
15,8.5655
15,8.5705
15,8.5756
15,8.5806
15,8.5857
15,8.5907
15,8.5957
15,8.6007
15,8.6057
15,8.6106
15,8.6156
15,8.6206
15,8.6255
15,8.6304
15,8.6354
15,8.6403
15,8.6452
15,8.6501
15,8.655
15,8.6598
15,8.6647
15,8.6695
15,8.6744
15,8.6792
15,8.684
15,8.6888
15,8.6936
15,8.6984
15,8.7032
15,8.708
15,8.7127
15,8.7175
15,8.7222
15,8.7269
15,8.7317
15,8.7364
15,8.741
15,8.7457
15,8.7504
15,8.7551
15,8.7597
15,8.7643
15,8.769
15,8.7736
15,8.7782
15,8.7828
15,8.7874
15,8.792
15,8.7965
15,8.8011
15,8.8056
15,8.8102
15,8.8147
15,8.8192
15,8.8237
15,8.8282
15,8.8327
15,8.8371
15,8.8416
15,8.846
15,8.8505
15,8.8549
15,8.8593
15,8.8637
15,8.8681
15,8.8725
15,8.8768
15,8.8812
15,8.8855
15,8.8899
15,8.8942
15,8.8985
15,8.9028
15,8.9071
15,8.9114
15,8.9157
15,8.9199
15,8.9242
15,8.9284
15,8.9326
15,8.9369
15,8.9411
15,8.9452
15,8.9494
15,8.9536
15,8.9578
15,8.9619
15,8.966
15,8.9702
15,8.9743
15,8.9784
15,8.9825
15,8.9866
15,8.9906
15,8.9947
15,8.9987
15,9.0028
15,9.0068
15,9.0108
15,9.0148
15,9.0188
15,9.0228
15,9.0268
15,9.0307
15,9.0347
15,9.0386
15,9.0425
15,9.0465
15,9.0504
15,9.0542
15,9.0581
15,9.062
15,9.0658
15,9.0697
15,9.0735
15,9.0773
15,9.0812
15,9.085
